Customer Number,Service Level, Campaign Period Sales , Date of Last Transaction ,Date of First Purchase,Number of Transactions,Do Not Direct Mail Solicit,Do Not Email,Do Not Telemarket,Repurchase Method,Last Transaction Channel,Email Available,Desk,Executive Chair,Standard Chair,Monitor,Printer,Computer,Insurance,Toner,Office Supplies,Number of Employees,Language
3002674,Premier, $ 463.60 ,11/13/2012,9/1/1992,44,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,TRUE,N,Y,N,N,N,N,N,N,Y,6-10,
30250912,Premier, $ 276.38 ,4/11/2013,4/1/1991,25,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,6-10,English
12499091,Premier," $ 2,953.50 ",1/29/2012,4/24/2006,2,FALSE,FALSE,FALSE,NOTICE,WEB,TRUE,N,N,N,N,N,N,Y,N,N, ,
16614183,Standard," $ 3,371.98 ",11/18/2012,9/1/1992,6,TRUE,TRUE,TRUE,AUTO RENEW,AUTO RENEW,TRUE,N,N,N,N,N,N,N,N,N, ,
6495086,Premier, $ 525.52 ,5/2/2011,12/1/1992,15,FALSE,FALSE,FALSE,NOTICE,BRANCH (PHONE),TRUE,N,N,N,N,N,N,N,N,Y,11-50,English
5949597,Premier, $ 132.32 ,2/7/2016,10/1/1992,23,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,6-10,English
22234148,Premier," $ 1,546.00 ",3/26/2015,1/11/2010,8,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,N, ,
27410284,Premier, $ 282.49 ,10/12/2010,3/31/2007,34,FALSE,FALSE,FALSE,NOTICE,BRANCH (POS),FALSE,N,N,N,N,N,N,Y,N,Y,6-10,English
31479492,Standard, $ 360.97 ,8/14/2011,5/15/1992,19,TRUE,TRUE,TRUE,NOTICE,MAIL,TRUE,N,N,Y,N,N,N,Y,N,Y,6-10,English
16546460,Standard, $ 546.87 ,7/26/2012,4/12/1999,30,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,Y,N,Y,51-100,Italian
24112854,Standard, $ 355.14 ,9/24/2011,12/1/1992,4,TRUE,TRUE,TRUE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,6-10,English
30496505,Premier, $ 231.56 ,2/26/2014,7/15/1992,20,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,6-10,English
30442861,Standard," $ 1,199.73 ",5/3/2015,4/15/1991,18,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y, ,English
25480887,Premier, $ 375.87 ,4/29/2011,7/15/1992,10,FALSE,FALSE,FALSE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,Y,6-10,English
14559666,Premier, $ 365.68 ,7/29/2013,4/15/1991,19,FALSE,FALSE,FALSE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,Y,11-50,English
4244405,Premier, $ 780.40 ,4/29/2014,9/26/2012,16,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,Y,N,Y,101-500,English
20486072,Standard," $ 3,153.58 ",4/5/2013,10/1/1992,8,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,TRUE,Y,N,N,N,N,N,N,N,N, ,
53046080,Standard," $ 1,534.78 ",6/29/2016,3/15/1990,6,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,TRUE,Y,Y,N,N,N,N,N,N,N, ,
53410566,Standard," $ 3,581.33 ",9/1/2010,10/1/1992,3,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,Y,N,N, ,
53013049,Premier," $ 1,888.02 ",8/26/2012,9/1/1992,5,FALSE,FALSE,FALSE,NOTICE,BRANCH (POS),FALSE,N,N,N,N,N,N,N,N,N, ,
596674,Premier," $ 2,010.53 ",1/23/2013,10/1/1992,12,FALSE,FALSE,FALSE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,Y,500+,English
22841810,Premier, $ 372.53 ,6/24/2013,9/15/1992,22,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,Y,N,N,N,N,N,N,Y,Y,11-50,English
15836080,Premier, $ 216.47 ,8/18/2012,8/1/1990,1,FALSE,TRUE,FALSE,NOTICE,WEB,TRUE,N,N,N,N,N,N,N,N,Y,1-5,English
15455033,Premier, $ 414.40 ,7/27/2010,12/1/1992,15,FALSE,TRUE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,6-10,English
13975988,Standard, $ 366.19 ,7/26/2013,9/1/1992,22,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,11-50,English
9709634,Premier, $ 835.87 ,3/11/2011,12/1/1992,20,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,TRUE,N,Y,N,N,Y,N,N,Y,Y,11-50,English
5750272,Premier, $ 393.67 ,6/15/2014,10/1/1992,16,FALSE,TRUE,FALSE,AUTO RENEW,AUTO RENEW,FALSE,N,N,N,N,N,N,N,N,Y,11-50,English
26718252,Premier," $ 3,300.27 ",1/2/2013,12/6/2006,1,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,TRUE,N,N,N,N,N,N,N,N,N, ,
17258813,Standard, $ 228.91 ,4/13/2012,12/1/1992,17,FALSE,FALSE,FALSE,NOTICE,PHONE,TRUE,N,N,N,N,N,N,N,N,Y,1-5,English
22253417,Standard, $ 215.37 ,6/22/2014,9/1/1992,13,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,6-10,English
52720486,Premier," $ 1,694.00 ",11/25/2014,2/1/1993,6,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,Y,N, ,
52576620,Premier," $ 3,725.50 ",5/6/2010,10/1/1992,3,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,N, ,
21456285,Premier, $ 268.15 ,12/1/2012,9/15/1992,23,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,TRUE,N,N,N,N,N,N,N,N,Y,1-5,English
4516972,Premier, $ 333.79 ,1/8/2014,11/5/2005,24,FALSE,FALSE,FALSE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,Y,11-50,English
1427661,Premier, $ 257.97 ,6/20/2011,12/15/1991,12,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,1-5,English
4427967,Standard, $ 291.18 ,12/26/2012,2/1/1991,18,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,6-10,English
27342021,Premier, $ 379.49 ,5/19/2013,2/15/1993,14,FALSE,FALSE,FALSE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,Y,11-50,English
16136310,Premier, $ 209.47 ,8/3/2014,9/15/1992,20,FALSE,FALSE,FALSE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,Y,6-10,English
3850668,Premier," $ 3,273.50 ",5/12/2011,4/1/1991,6,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,Y,N, ,
18671741,Premier, $ 701.17 ,11/2/2010,1/1/1986,20,FALSE,FALSE,FALSE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,Y,51-100,English
23685926,Premier, $ 188.51 ,1/1/2015,12/21/2007,18,FALSE,FALSE,FALSE,NOTICE,WEB,TRUE,N,N,N,N,N,N,N,N,Y,6-10,English
15704860,Premier," $ 3,412.20 ",4/28/2012,10/14/2014,6,FALSE,FALSE,FALSE,NOTICE,PHONE,FALSE,Y,Y,N,N,N,N,N,N,N, ,
9403908,Premier," $ 1,438.08 ",4/1/2012,8/1/1976,4,FALSE,FALSE,FALSE,NOTICE,WEB,TRUE,N,N,N,N,N,N,N,N,N,101-500,English
27380493,Premier, $ 426.00 ,9/23/2012,12/1/1992,17,FALSE,TRUE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,11-50,English
24853237,Premier, $ 546.38 ,10/7/2009,4/1/1991,18,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,Y,N,N,N,N,N,Y,Y,6-10,English
12363510,Premier," $ 3,736.00 ",4/28/2010,7/15/1992,1,TRUE,TRUE,TRUE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,N, ,
32509389,Premier, $ 956.93 ,5/2/2013,2/27/2008,16,FALSE,FALSE,FALSE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,Y,101-500,English
28167315,Premier, $ 203.30 ,8/19/2015,2/12/2004,15,TRUE,TRUE,TRUE,AUTO RENEW,WEB,TRUE,N,N,N,N,N,N,N,N,Y,6-10,English
25984321,Standard, $ 509.87 ,12/25/2012,12/1/1992,15,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,51-100,English
28663941,Premier, $ 136.88 ,1/6/2016,4/1/1992,20,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,6-10,English
12109295,Premier, $ 537.33 ,9/3/2012,10/1/1992,21,FALSE,TRUE,FALSE,NOTICE,WEB,TRUE,N,N,N,N,N,N,N,N,Y,51-100,English
25153763,Premier, $ 687.90 ,12/27/2010,9/1/1980,4,TRUE,TRUE,TRUE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,Y,N,Y,51-100,English
160650106,Standard," $ 3,265.67 ",5/18/2011,9/1/1992,2,FALSE,FALSE,FALSE,NOTICE,WEB,FALSE,N,N,N,N,N,N,N,N,N, ,
21348213,Standard, $ 136.97 ,9/30/2015,4/15/1993,19,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,FALSE,N,N,N,N,N,N,N,N,Y,1-5,English
28575633,Standard, $ 454.65 ,10/11/2009,12/25/1991,12,FALSE,FALSE,FALSE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,Y,6-10,English
53055000,Standard," $ 3,335.67 ",3/22/2011,3/1/1992,2,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,N, ,
23581969,Premier, $ 263.63 ,1/2/2015,4/21/2010,4,TRUE,TRUE,TRUE,NOTICE,BRANCH (PHONE),FALSE,N,N,N,N,N,N,N,N,Y,11-50,English
33555418,Premier, $ 354.15 ,10/2/2011,10/1/1992,61,FALSE,FALSE,FALSE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,Y,6-10,
11088307,Premier, $ 484.50 ,4/7/2013,4/1/1991,22,FALSE,FALSE,FALSE,NOTICE,WEB,TRUE,Y,N,N,N,N,N,N,N,Y,51-100,English
20697835,Standard, $ 204.29 ,12/21/2012,6/15/1993,19,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,1-5,English
2605283,Premier, $ 351.82 ,12/11/2012,10/1/1994,22,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,Y,N,N,N,N,N,N,Y,6-10,English
18490346,Premier," $ 1,248.09 ",4/26/2013,6/15/1992,19,FALSE,FALSE,FALSE,AUTO RENEW,PHONE,TRUE,N,N,N,N,N,N,N,N,Y,101-500,English
23520883,Standard, $ 290.92 ,7/18/2010,2/15/1993,16,FALSE,FALSE,FALSE,NOTICE,BRANCH (PHONE),FALSE,N,N,N,N,N,N,N,N,Y,1-5,English
32099955,Premier, $ 449.85 ,11/15/2009,10/1/1992,14,FALSE,FALSE,FALSE,NOTICE,PHONE,TRUE,N,N,N,N,N,N,Y,N,Y,6-10,English
31465091,Premier," $ 2,159.33 ",11/9/2013,7/16/2009,1,FALSE,FALSE,FALSE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,N, ,
24529509,Premier, $ 446.67 ,1/30/2013,6/15/1993,3,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,FALSE,N,Y,N,N,N,N,N,N,Y,6-10,English
30829548,Standard, $ 369.33 ,6/15/2011,9/15/1992,21,FALSE,FALSE,FALSE,NOTICE,WEB,FALSE,N,N,N,N,N,N,N,N,Y,6-10,English
5532322,Standard, $ 179.07 ,3/9/2015,12/16/2008,13,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,6-10,English
7761806,Standard, $ 359.85 ,8/22/2011,11/2/2015,10,FALSE,FALSE,FALSE,NOTICE,WEB,TRUE,N,N,N,N,N,N,N,N,Y,6-10,English
29872168,Standard, $ 297.39 ,11/11/2012,2/15/1987,19,FALSE,FALSE,FALSE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,Y,6-10,English
18439997,Standard, $ 398.11 ,11/21/2010,4/15/1993,8,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,6-10,English
28544340,Premier, $ 455.50 ,10/29/2011,10/1/1992,21,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,TRUE,Y,N,N,N,N,N,N,N,Y,6-10,English
13169975,Premier, $ 454.56 ,8/13/2014,7/8/2010,16,FALSE,FALSE,FALSE,AUTO RENEW,PHONE,TRUE,N,Y,N,N,N,N,N,N,Y,11-50,English
1900309,Premier, $ 206.09 ,12/3/2012,6/15/1993,20,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,Y,Y,1-5,English
28908087,Premier, $ 250.10 ,4/22/2013,6/1/1992,18,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,FALSE,N,N,N,N,N,N,N,N,Y,1-5,English
7200455,Standard, $ (0.99),9/5/2018,2/15/1993,20,FALSE,FALSE,FALSE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,Y,6-10,English
4592815,Premier," $ 1,545.33 ",3/27/2015,7/1/1992,2,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,N, ,
52509858,Standard," $ 1,359.17 ",8/26/2015,12/15/1991,6,FALSE,FALSE,FALSE,NOTICE,WEB,TRUE,N,N,N,N,N,N,Y,N,N, ,
24338878,Standard, $ 586.86 ,11/3/2009,6/15/1992,23,FALSE,TRUE,FALSE,AUTO RENEW,AUTO RENEW,TRUE,N,N,N,N,N,N,N,N,Y,6-10,English
4681550,Standard, $ 233.69 ,2/24/2012,7/15/1991,15,FALSE,FALSE,FALSE,NOTICE,PHONE,TRUE,N,N,N,N,N,N,N,N,Y,1-5,English
12606987,Premier, $ 318.05 ,9/15/2013,2/15/1993,31,FALSE,FALSE,FALSE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,N,6-10,
29976663,Standard, $ 291.41 ,8/13/2014,8/15/1993,11,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,Y,N,N,N,Y,11-50,English
4590571,Standard, $ 428.56 ,9/10/2012,2/15/1993,27,FALSE,FALSE,FALSE,NOTICE,BRANCH (PHONE),TRUE,N,N,N,N,N,N,N,N,Y,11-50,English
23855567,Premier, $ 277.21 ,7/7/2014,9/1/1992,16,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,TRUE,N,N,N,N,N,N,N,N,Y,6-10,English
29816696,Premier, $ 408.63 ,9/6/2010,6/15/1993,16,FALSE,FALSE,FALSE,NOTICE,,FALSE,N,N,N,N,N,N,Y,N,Y,6-10,English
14968926,Standard, $ 108.91 ,8/25/2015,8/1/1992,20,FALSE,FALSE,FALSE,NOTICE,WEB,TRUE,N,N,N,N,N,N,N,N,Y,1-5,English
16478784,Premier, $ 190.38 ,12/18/2014,10/1/1992,16,FALSE,TRUE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,6-10,English
25554022,Premier, $ 159.79 ,7/25/2015,7/15/1992,23,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,Y,Y,6-10,English
20039971,Premier, $ 507.00 ,4/29/2014,10/1/1992,22,FALSE,FALSE,FALSE,AUTO RENEW,WEB,TRUE,N,N,N,N,N,N,N,Y,Y,51-100,English
30340751,Standard, $ 318.04 ,6/16/2012,5/15/1985,15,FALSE,FALSE,FALSE,NOTICE,SPRINT,TRUE,N,N,N,N,N,N,N,N,Y,6-10,English
5502902,Premier, $ 449.40 ,12/1/2011,8/15/1993,10,FALSE,FALSE,FALSE,AUTO RENEW,WEB,TRUE,N,N,N,N,N,N,Y,N,Y,6-10,English
1018640,Standard, $ 430.55 ,4/2/2010,7/1/1983,22,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,6-10,English
4454967,Premier," $ 4,273.33 ",2/12/2009,4/15/1993,1,FALSE,FALSE,FALSE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,N, ,
28840317,Standard, $ 216.21 ,6/16/2014,7/29/2009,21,FALSE,FALSE,FALSE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,Y,6-10,English
16173975,Standard, $ 252.63 ,1/12/2013,8/12/2013,15,FALSE,FALSE,FALSE,NOTICE,BRANCH (POS),FALSE,N,N,N,N,N,N,N,N,N,6-10,English
14889385,Premier, $ 216.93 ,3/23/2015,4/15/1992,22,FALSE,FALSE,FALSE,NOTICE,BRANCH (POS),FALSE,N,N,N,N,N,N,N,N,Y,51-100,English
52627206,Premier," $ 2,187.50 ",10/17/2013,6/15/1992,1,FALSE,TRUE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,N, ,
24273848,Premier," $ 2,646.00 ",10/6/2012,9/15/1992,4,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,N,500+,English
16522108,Premier," $ 2,508.17 ",1/27/2013,2/15/1993,16,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,N, ,
6502733,Premier, $ 234.04 ,2/8/2014,7/1/1993,15,TRUE,TRUE,TRUE,NOTICE,AUTO RENEW,TRUE,N,N,N,N,N,N,N,N,Y,6-10,English
4799396,Premier," $ 2,715.05 ",1/6/2014,4/1/1992,1,TRUE,TRUE,FALSE,AUTO RENEW,AUTO RENEW,TRUE,Y,N,N,N,N,N,N,N,N, ,
13173305,Premier," $ 2,145.50 ",11/20/2013,9/1/1993,23,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,N, ,
1696621,Premier," $ 3,593.00 ",8/23/2010,6/15/1993,32,FALSE,TRUE,FALSE,NOTICE,WEB,TRUE,N,N,N,N,N,N,Y,N,N, ,
4980515,Standard, $ 435.14 ,1/3/2014,7/15/1991,16,FALSE,FALSE,FALSE,AUTO RENEW,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,11-50,English
30854832,Premier," $ 2,494.68 ",9/16/2010,11/6/2006,5,FALSE,FALSE,FALSE,NOTICE,BRANCH (POS),FALSE,Y,N,N,N,N,N,N,N,N, ,
16383487,Standard, $ 422.59 ,5/29/2010,1/1/1992,10,TRUE,TRUE,TRUE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,Y,6-10,English
3330098,Standard," $ 3,434.60 ",10/10/2012,11/9/2015,5,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,TRUE,N,N,N,N,N,N,N,N,N, ,
845577,Standard, $ 186.97 ,1/12/2015,11/15/1991,18,FALSE,FALSE,FALSE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,Y,6-10,English
53028932,Premier," $ 2,227.33 ",9/14/2013,12/1/1992,3,FALSE,TRUE,FALSE,NOTICE,WEB,TRUE,N,N,N,N,N,N,N,N,N, ,
1386869,Premier, $ 185.57 ,7/1/2013,4/1/1991,6,FALSE,FALSE,FALSE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,Y,1-5,English
22954925,Premier, $ 166.90 ,6/4/2015,10/1/1992,21,FALSE,FALSE,FALSE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,Y,6-10,English
21851294,Standard, $ 363.73 ,7/25/2011,4/15/1987,18,FALSE,TRUE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,Y,N,Y,6-10,English
53263063,Premier," $ 2,330.17 ",6/22/2013,7/25/2015,6,FALSE,FALSE,FALSE,NOTICE,WEB,TRUE,N,N,N,N,N,N,N,N,N, ,
14347995,Standard, $ 213.87 ,9/14/2012,7/15/1991,20,FALSE,TRUE,FALSE,NOTICE,BRANCH (PHONE),TRUE,N,N,N,N,N,N,N,N,Y,1-5,English
52742583,Premier," $ 1,919.00 ",5/25/2014,10/1/1992,7,TRUE,TRUE,TRUE,NOTICE,WEB,TRUE,N,N,N,N,N,N,N,N,N, ,
8344503,Standard, $ 217.85 ,8/4/2012,10/15/1992,8,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,1-5,English
13032285,Standard, $ 943.00 ,5/31/2013,10/28/2002,5,TRUE,FALSE,FALSE,NOTICE,WEB,TRUE,N,N,N,N,N,N,N,N,Y,101-500,English
11751451,Premier, $ 212.43 ,3/24/2015,6/15/1992,17,FALSE,FALSE,FALSE,NOTICE,WEB,TRUE,N,Y,N,N,N,N,N,N,Y,6-10,English
52496911,Standard," $ 3,906.17 ",12/9/2009,7/15/1991,6,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,N, ,
16248218,Premier, $ 455.77 ,10/27/2011,9/15/1992,18,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,TRUE,N,N,N,N,N,N,N,N,Y,6-10,English
31280918,Premier, $ 408.97 ,7/11/2012,11/2/2011,19,FALSE,FALSE,FALSE,AUTO RENEW,WEB,TRUE,N,N,N,N,N,N,N,Y,Y,6-10,English
29472992,Standard, $ 818.46 ,5/11/2011,1/11/2010,4,FALSE,FALSE,FALSE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,N,51-100,
17987561,Standard, $ 386.50 ,2/12/2011,7/13/2005,13,TRUE,TRUE,TRUE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,Y,6-10,English
10933130,Premier, $ 227.09 ,3/30/2014,6/15/1993,2,FALSE,FALSE,FALSE,NOTICE,,TRUE,N,N,N,N,N,N,N,N,Y,6-10,English
25235071,Premier, $ 334.32 ,1/5/2014,3/1/1993,23,FALSE,TRUE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,11-50,English
33786431,Premier," $ 2,015.67 ",3/7/2014,10/1/1979,8,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,Y,N,N, ,
24050819,Standard," $ 2,932.67 ",2/15/2012,9/15/1992,1,FALSE,TRUE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,N, ,
26095893,Premier, $ 623.01 ,12/19/2009,7/1/1993,21,FALSE,FALSE,FALSE,NOTICE,AUTO RENEW,TRUE,N,N,N,N,N,N,Y,N,Y,11-50,English
32590378,Premier, $ 307.41 ,9/1/2012,8/15/1992,24,FALSE,FALSE,FALSE,NOTICE,BRANCH (PHONE),TRUE,N,N,N,N,N,N,N,Y,Y,6-10,English
7155897,Premier, $ 991.81 ,6/3/2014,11/13/2006,16,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,TRUE,N,N,N,N,N,N,N,N,Y,101-500,English
2309933,Standard, $ 237.45 ,1/17/2012,8/20/2001,14,FALSE,FALSE,FALSE,NOTICE,WEB,TRUE,N,N,N,N,N,N,N,N,Y,1-5,English
10388041,Premier, $ 178.23 ,6/16/2016,5/1/1993,24,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,TRUE,N,Y,N,N,N,N,Y,N,Y,6-10,English
28813467,Standard, $ 217.91 ,8/4/2012,6/15/1992,24,TRUE,TRUE,TRUE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,Y,Y,1-5,English
52657847,Premier," $ 1,709.33 ",11/13/2014,9/15/1992,1,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,N, ,
8110704,Premier, $ 415.95 ,9/24/2009,8/31/2001,16,FALSE,TRUE,FALSE,AUTO RENEW,AUTO RENEW,TRUE,N,N,N,N,N,N,N,N,Y,1-5,English
12879650,Standard, $ 826.00 ,12/30/2014,7/1/1993,9,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,N,101-500,English
21676146,Premier, $ 528.30 ,9/22/2010,12/31/2014,4,FALSE,FALSE,FALSE,AUTO RENEW,BRANCH (PHONE),TRUE,N,N,N,N,N,N,N,N,Y,6-10,English
5081777,Standard, $ 420.58 ,5/8/2012,5/15/1992,23,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,TRUE,N,N,N,N,N,N,N,N,Y,6-10,English
12456379,Standard," $ 1,256.62 ",9/3/2014,9/11/2017,6,FALSE,TRUE,FALSE,NOTICE,BRANCH (POS),TRUE,N,N,N,N,N,N,N,N,N, ,
8049216,Premier, $ 445.79 ,3/16/2006,4/15/1992,20,FALSE,FALSE,FALSE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,Y,1-5,English
8837883,Premier," $ 1,650.00 ",12/31/2014,11/1/1992,1,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,N, ,
9596367,Premier," $ 1,744.83 ",10/14/2014,7/15/1991,7,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,Y,N,N,N,N,N,N,N,N, ,
3424004,Premier, $ 568.41 ,2/13/2010,6/15/1992,18,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,TRUE,N,N,N,N,N,N,N,N,Y,6-10,English
17674587,Premier, $ 366.20 ,8/24/2016,7/1/1991,17,FALSE,FALSE,FALSE,NOTICE,,TRUE,N,N,N,N,N,N,N,N,Y,101-500,English
20837728,Premier, $ 315.01 ,7/8/2012,3/1/1994,14,FALSE,FALSE,FALSE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,Y,6-10,English
8829192,Standard," $ 5,795.18 ",9/14/2008,9/1/1992,8,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,TRUE,N,N,N,N,N,N,N,N,N, ,
28563268,Premier, $ 310.62 ,10/28/2013,1/5/2004,10,FALSE,TRUE,TRUE,NOTICE,PHONE,TRUE,N,N,N,N,N,N,N,N,N,6-10,English
23170595,Standard, $ 868.27 ,10/31/2013,12/29/2013,17,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,101-500,English
53020322,Premier," $ 1,973.33 ",4/10/2014,5/15/1992,6,FALSE,FALSE,FALSE,NOTICE,WEB,TRUE,N,N,N,N,N,N,N,N,N, ,
28438616,Standard, $ 524.35 ,4/20/2010,8/1/1992,15,FALSE,FALSE,FALSE,NOTICE,BRANCH (POS),FALSE,N,N,N,N,N,N,N,N,Y,51-100,English
31286795,Premier, $ 236.27 ,1/29/2012,10/1/1992,6,FALSE,FALSE,FALSE,NOTICE,,TRUE,N,N,N,N,N,N,N,Y,Y,1-5,English
52659770,Standard," $ 2,606.83 ",11/8/2012,8/15/1993,2,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,N, ,
26460696,Standard, $ 500.83 ,5/26/2012,7/1/1991,18,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,FALSE,N,Y,N,N,N,N,N,N,Y,6-10,English
